1
255 92 300000
132 28 208 42
253 25 253 46
108 42 243 66
127 4 138 57
210 46 221 68
113 22 206 31
207 37 248 72
143 64 173 85
153 12 180 81
241 23 254 59
70 75 145 82
155 83 179 91
160 44 235 74
15 25 179 76
137 37 241 41
252 24 253 58
232 57 247 63
128 40 224 85
50 24 231 66
225 42 244 65
245 55 253 87
250 26 250 91
5 73 190 85
24 41 139 80
163 12 216 22
122 68 211 92
199 61 242 81
222 71 255 80
242 55 251 57
152 14 159 43
141 52 174 86
186 27 222 42
93 13 234 78
85 41 209 58
7 77 145 87
191 20 205 53
32 66 167 81
238 8 247 91
82 3 149 81
101 37 184 46
143 55 213 86
169 54 202 61
207 69 232 79
84 9 97 86
230 9 255 38
40 5 244 42
104 90 213 91
186 24 208 32
149 6 207 73
180 65 253 69
102 28 248 57
21 23 56 37
21 23 229 64
20 80 247 80
68 72 74 85
132 51 219 89
176 56 202 83
86 83 190 88
118 83 129 90
155 21 209 82
221 38 251 84
165 54 183 74
194 45 230 53
46 79 91 84
6 2 8 44
149 75 189 78
140 65 233 81
164 13 223 71
215 30 227 63
242 26 255 38
163 54 212 56
199 27 219 58
27 74 241 83
25 30 60 74
153 35 207 46
146 40 251 79
125 64 211 69
56 26 123 57
11 51 152 84
4 80 11 87
223 4 223 48
46 91 206 91
243 32 255 90
236 60 252 90
44 32 85 51
210 67 211 82
253 27 254 58
61 74 196 90
161 28 171 86
71 87 172 88
211 17 217 60
90 81 111 84
39 37 142 70
198 35 247 62
233 79 235 91
108 16 161 90
23 85 69 87
119 17 249 79
87 10 151 11
43 51 195 55
148 72 179 86
185 78 190 85
29 11 58 52
178 26 236 44
214 67 222 76
248 86 250 88
127 54 179 90
80 76 143 81
126 80 141 82
120 55 151 71
203 17 238 47
211 2 226 10
95 31 150 64
167 42 187 80
50 10 174 23
96 55 250 83
84 2 160 43
239 79 249 91
141 64 146 75
184 85 195 91
143 1 185 13
133 4 214 24
56 53 114 82
148 42 185 61
103 49 217 80
180 34 212 89
220 66 252 86
235 58 247 67
43 40 252 68
182 53 228 62
192 52 207 78
203 34 232 69
111 18 225 30
252 39 253 76
152 88 181 92
158 27 229 44
92 89 196 91
132 40 227 45
90 38 182 68
6 2 131 2
5 69 101 86
35 2 225 70
6 37 175 91
36 56 162 79
47 83 114 92
90 38 98 78
251 56 252 76
107 74 168 86
168 81 251 84
39 84 166 90
75 34 115 39
115 78 205 79
19 47 39 89
75 78 115 84
255 86 255 90
69 64 203 74
58 70 186 85
170 17 174 77
116 70 217 86
169 45 198 66
93 48 147 72
139 41 224 87
34 11 247 50
127 30 192 80
3 34 161 41
117 76 204 89
112 30 173 68
134 64 250 68
197 43 254 59
243 43 244 45
5 19 253 68
174 68 254 70
170 87 191 89
114 34 158 89
147 37 156 92
237 19 244 68
233 16 249 61
1 19 29 27
45 36 254 67
8 19 166 43
193 81 204 82
175 50 201 79
147 60 234 81
102 44 184 89
200 70 237 89
212 1 236 90
132 71 225 73
100 46 104 72
185 49 229 49
97 77 230 86
140 79 239 81
157 28 175 68
198 90 254 90
50 75 144 89
87 43 227 70
194 31 215 43
232 66 233 89
93 83 189 88
253 85 255 89
227 70 234 82
172 3 193 92
131 78 202 82
216 18 238 45
68 7 78 75
10 21 203 36
159 11 172 36
204 66 213 85
43 68 52 87
40 42 244 89
213 13 251 36
29 44 140 58
47 32 168 47
58 58 88 74
197 9 207 33
189 56 194 67
140 34 199 55
199 34 199 72
89 66 161 66
158 90 226 91
109 74 211 90
253 88 255 92
20 91 114 92
126 65 242 89
67 1 232 23
129 52 159 65
99 29 148 92
185 60 239 91
14 29 169 37
187 52 197 91
239 42 245 83
28 41 216 55
48 5 98 55
171 56 179 84
235 39 247 50
48 5 250 46
192 71 238 71
187 37 209 75
101 41 110 63
140 21 198 77
214 85 250 89
5 17 162 67
18 36 72 61
40 70 182 92
92 31 114 53
45 8 159 56
162 81 240 87
38 84 78 85
94 42 167 68
172 27 220 66
147 39 229 48
169 54 194 70
91 15 240 37
35 76 84 85
123 41 248 43
36 15 77 69
20 31 206 36
167 8 182 18
88 12 167 90
162 18 214 57
218 76 222 89
148 30 178 90
229 31 231 64
164 70 247 76
102 45 127 69
93 57 163 65
231 17 239 25
229 61 236 79
157 37 226 57
90 54 131 55
125 15 216 82
45 88 124 89
106 79 224 82
26 29 137 33
111 40 179 44
38 68 201 79
9 82 124 92
51 3 243 54
1 82 34 91
164 58 216 74
214 58 250 87
143 46 206 46
63 89 108 89
126 27 127 58
38 61 161 86
194 70 224 81
209 4 234 28
86 11 96 75
9 18 40 50
210 44 237 46
204 69 218 88
236 89 240 92
164 71 208 72
141 14 171 92
121 48 140 54
240 68 255 91
255 74 255 81
217 36 255 66
176 71 238 83
209 66 255 85
85 3 234 46
255 20 255 30
34 71 158 71
137 24 228 26
96 11 225 42
130 58 216 68
40 41 59 58
241 60 241 78
174 55 246 79
103 23 199 42
153 73 224 81
149 8 190 29
240 60 248 88
140 37 220 62
20 32 62 46
120 72 120 78
201 79 205 88
118 80 244 92
210 72 250 89
240 24 248 69
30 30 210 39
156 49 203 82
248 90 250 92
241 77 255 82
228 84 235 85
193 58 193 59
101 47 134 75
219 23 251 60
119 84 224 88
60 32 150 39
1 3 90 72
207 85 212 89
225 38 235 50
198 22 223 79
13 24 188 92
121 34 144 56
177 55 212 61
213 7 222 85
246 6 255 85
230 76 254 81
198 64 238 72
98 64 206 68
166 68 212 90
208 64 246 75
36 23 230 69
187 89 213 91
204 36 228 65
113 11 175 83
189 63 219 66
214 71 245 76
54 14 66 21
205 42 227 50
202 43 228 83
160 80 233 89
152 77 208 88
12 62 208 64
20 14 67 17
202 52 216 82
99 10 137 20
190 91 202 92
69 51 86 62
158 40 216 70
17 56 179 57
184 44 186 56
61 10 217 59
200 58 222 64
120 58 228 67
88 88 89 91
89 5 161 66
175 10 238 24
149 13 160 92
220 45 231 47
204 71 206 77
191 90 197 92
226 20 245 69
177 73 247 92
235 30 242 90
55 30 187 53
37 70 194 86
65 91 227 91
125 4 163 68
128 7 137 47
56 12 201 22
70 37 242 51
139 65 252 91
247 55 253 89
101 88 124 91
21 16 81 25
174 37 244 64
66 82 253 90
173 47 177 91
115 76 230 85
229 59 232 61
154 42 235 60
157 61 223 71
103 68 156 73
97 36 117 86
160 75 214 91
30 33 177 89
255 68 255 80
208 19 209 79
43 2 153 40
61 45 121 54
46 16 159 56
185 50 231 59
151 81 217 84
8 21 215 51
17 38 141 70
67 75 195 76
154 68 253 71
84 24 219 62
196 7 218 81
132 46 174 90
12 9 167 39
16 67 192 91
51 13 61 81
88 39 212 39
188 32 233 77
23 33 216 61
230 35 254 68
173 21 226 62
66 38 239 41
124 17 179 32
212 42 253 81
209 69 241 92
74 17 160 69
222 64 231 82
53 85 100 89
71 58 162 83
102 9 128 72
55 40 185 80
202 52 230 79
146 14 250 28
223 23 244 78
168 70 204 72
55 67 68 77
8 87 38 91
6 49 13 86
81 55 184 61
202 25 230 36
34 25 135 57
125 47 249 76
149 83 162 92
212 25 238 78
201 12 245 72
19 23 210 50
250 40 255 67
240 33 241 41
45 83 98 91
136 81 239 91
234 62 249 85
218 58 243 62
10 50 215 51
228 66 242 73
12 87 230 87
60 70 106 84
3 87 211 87
199 52 235 72
143 64 209 81
124 51 251 92
106 85 180 88
181 83 236 86
255 65 255 91
145 29 247 30
24 43 240 64
104 69 136 72
18 88 190 89
206 20 244 29
178 64 222 92
35 50 175 71
245 90 250 90
182 36 183 62
131 55 171 79
251 7 253 88
36 15 165 39
74 56 185 83
201 48 203 88
176 46 188 56
175 5 221 45
88 87 159 89
2 48 80 69
244 91 245 92
24 69 38 77
204 31 239 78
63 24 126 53
68 88 223 89
149 75 223 92
5 54 18 62
243 74 249 80
45 21 172 32
105 45 166 80
151 47 210 69
196 1 248 69
167 19 205 38
176 91 230 92
47 80 182 83
219 4 230 17
224 44 253 60
179 67 230 88
81 13 116 71
49 67 240 81
10 64 205 88
177 18 221 62
176 29 182 31
225 51 227 64
174 53 255 90
183 20 220 74
1 40 123 73
252 69 252 87
126 59 204 86
234 71 247 78
67 54 74 61
210 50 215 82
157 75 194 80
218 36 223 51
149 77 165 80
71 11 206 30
249 67 249 80
210 55 245 60
134 75 223 89
157 38 183 76
148 11 244 65
38 66 165 81
224 59 227 68
207 59 220 91
214 72 224 79
4 86 95 91
125 83 204 89
87 58 163 90
96 80 215 83
70 23 189 47
150 52 210 88
127 70 129 76
85 71 173 87
62 23 107 76
144 83 211 87
55 19 57 24
49 55 54 58
12 66 72 85
82 12 206 84
94 35 143 56
149 40 149 88
100 7 244 26
11 30 122 56
151 33 236 60
155 71 188 77
108 40 172 57
15 16 233 44
26 3 68 38
32 90 50 91
125 73 238 88
156 13 199 19
123 47 235 88
151 1 208 75
128 21 229 55
176 76 233 92
6 65 111 78
221 54 221 76
51 50 224 64
87 27 93 88
5 14 74 51
2 5 154 91
132 76 208 82
249 91 250 91
150 67 196 75
29 67 152 89
214 73 226 76
51 17 213 59
251 13 252 28
156 10 218 53
217 46 227 85
23 6 66 76
230 29 253 62
145 62 176 65
88 71 89 75
139 63 184 79
204 81 247 87
136 77 231 81
133 50 218 50
147 4 164 26
52 52 247 56
208 31 213 78
80 51 156 80
33 40 40 91
7 61 37 80
208 65 232 66
176 1 253 10
225 70 242 81
96 12 115 92
85 21 246 38
121 42 248 81
148 69 209 80
94 30 148 64
97 75 213 75
40 58 227 66
86 60 223 88
113 32 155 70
125 16 188 55
51 60 60 67
111 65 164 86
43 8 178 18
137 66 191 72
219 18 231 67
43 25 92 73
17 29 128 49
139 29 204 41
254 80 254 91
157 49 225 61
106 18 235 37
127 87 171 91
98 80 117 86
125 45 128 66
142 58 223 73
38 68 63 77
133 51 250 53
109 52 193 75
185 88 231 89
89 90 142 91
242 81 243 82
78 29 217 80
217 28 254 90
215 44 235 73
143 48 146 61
17 27 101 77
221 8 235 59
149 86 209 91
107 29 245 89
131 81 146 92
9 51 222 71
142 22 242 32
142 76 238 81
34 45 172 50
64 11 69 15
20 35 214 84
204 75 254 79
230 40 249 74
88 26 221 29
30 14 106 39
147 2 201 25
155 67 221 75
106 80 135 81
25 66 141 76
186 8 247 35
165 3 172 30
34 13 226 44
58 91 92 92
86 55 136 60
219 5 235 72
14 12 227 14
203 71 253 81
255 31 255 86
80 34 167 46
235 46 253 91
127 45 213 81
176 67 225 69
38 58 101 59
125 14 139 57
186 1 228 27
136 81 207 91
221 84 242 92
89 82 253 92
235 33 237 67
162 73 186 78
35 7 168 77
178 76 212 83
212 81 239 86
101 17 179 45
165 41 253 44
179 12 209 47
224 71 227 74
206 22 247 42
221 15 237 63
72 74 219 77
111 87 223 88
202 76 217 86
103 50 231 61
107 77 201 82
166 78 196 81
124 49 137 79
198 11 201 46
252 86 254 86
67 66 206 89
146 50 199 60
193 55 208 78
144 24 240 68
229 63 235 69
149 67 230 92
174 43 178 66
55 25 118 48
234 18 251 67
57 74 158 85
61 23 228 42
89 43 204 57
46 61 212 81
169 51 242 91
78 62 228 91
125 25 190 58
103 17 150 26
95 12 183 16
65 91 130 91
32 38 96 56
113 29 243 80
108 90 133 90
65 64 224 83
251 54 254 81
30 52 211 89
203 86 250 91
155 6 230 10
98 58 135 58
6 11 22 74
51 16 196 88
135 26 215 67
130 24 199 41
87 85 229 89
100 13 236 83
252 81 252 91
66 47 234 68
38 2 237 29
248 32 250 65
3 60 240 88
5 34 215 77
62 8 193 28
55 24 117 85
251 88 255 89
5 76 187 89
240 70 244 88
94 86 170 88
123 73 156 73
27 4 244 72
227 81 247 88
246 29 255 59
18 10 138 49
149 6 196 17
231 36 241 40
164 39 167 65
30 78 251 86
2 43 193 84
189 51 208 73
245 52 252 56
28 11 82 15
1 8 100 44
241 68 251 87
179 31 239 37
248 54 252 59
151 3 171 39
35 78 179 81
47 74 156 80
92 84 107 85
122 15 194 67
216 41 229 54
21 37 179 76
253 6 255 52
96 31 146 75
207 59 215 78
61 67 140 74
118 65 223 88
213 83 228 85
203 56 203 71
121 70 184 91
7 30 110 69
6 4 147 38
229 70 244 90
99 66 102 86
116 45 146 70
142 91 146 91
93 73 134 81
178 6 221 90
206 77 223 91
209 77 250 78
232 30 241 53
6 3 132 33
68 69 187 69
194 27 220 60
4 47 25 62
55 64 252 76
243 51 244 77
54 59 167 83
65 40 95 63
172 64 246 68
56 69 204 69
179 73 186 85
152 54 169 73
35 68 180 88
122 54 242 77
68 69 154 86
186 43 236 74
5 34 169 89
3 35 191 37
70 54 176 61
219 75 229 77
53 63 54 69
200 87 251 92
182 92 252 92
7 72 95 92
96 92 160 92
65 2 250 7
6 69 173 90
237 26 246 87
79 5 120 28
45 17 47 85
231 56 245 83
57 78 116 81
51 48 135 58
109 60 172 72
160 91 200 92
214 2 241 23
121 21 210 34
211 21 234 69
215 32 246 63
202 58 210 78
23 42 203 49
107 6 178 6
102 27 213 66
127 36 208 61
221 16 231 36
81 82 84 83
169 49 171 70
23 48 168 51
200 63 238 82
253 63 253 66
79 59 97 89
56 47 155 87
75 65 174 75
156 66 242 75
167 62 237 80
223 67 248 75
40 91 153 91
81 36 227 69
116 39 185 88
50 92 152 92
182 81 221 85
18 53 73 61
187 80 198 85
73 8 209 42
186 77 214 89
113 48 221 63
147 84 148 85
4 39 26 87
179 72 239 85
113 29 180 74
118 66 157 87
217 6 217 44
41 70 209 89
207 68 210 72
15 54 201 57
39 43 57 64
254 49 255 76
92 79 123 90
139 53 165 91
255 54 255 87
193 61 221 66
66 43 252 73
236 88 244 89
251 12 252 28
247 60 251 68
218 45 219 84
211 13 224 19
12 35 132 66
242 47 255 77
1 26 54 67
213 71 245 75
195 36 237 65
32 51 95 64
217 23 252 65
201 17 232 53
49 74 176 88
84 44 179 85
170 37 171 63
24 74 203 75
38 28 200 78
159 91 233 92
39 61 217 83
141 61 216 62
137 47 253 83
156 55 193 91
64 43 220 43
38 22 255 91
43 87 218 90
64 59 109 84
245 34 246 42
226 42 235 54
16 41 224 83
42 12 218 17
166 41 221 60
23 11 214 79
194 74 235 79
114 17 196 89
222 74 232 74
179 12 209 72
164 48 172 71
251 52 255 60
41 86 100 91
161 48 202 65
190 36 219 44
199 81 244 91
93 66 177 91
137 27 169 42
141 58 213 84
185 55 188 87
242 91 245 91
39 69 117 88
213 43 218 77
118 80 143 90
79 14 177 34
149 9 254 87
114 8 237 52
170 56 212 81
149 87 174 88
166 32 209 54
35 39 187 82
219 13 248 30
121 9 246 23
171 25 230 76
95 5 164 73
60 68 229 72
136 75 248 89
199 2 199 38
163 13 166 50
117 26 133 61
130 48 151 74
66 21 227 54
196 87 225 90
126 75 176 82
162 79 243 83
84 38 166 78
59 89 240 90
229 64 236 83
245 78 255 82
119 25 237 35
119 46 232 91
39 64 184 78
163 90 239 91
57 29 89 86
174 62 244 78
116 5 116 74
195 44 225 76
137 55 151 72
47 23 198 40
142 75 250 76
170 37 200 47
9 58 44 72
42 65 178 83
12 5 236 9
190 69 214 88
93 68 127 86
9 2 212 19
177 45 253 80
63 87 196 91
122 55 168 85
59 9 168 24
59 56 181 84
30 62 231 71
121 46 173 72
5 70 119 86
177 82 189 88
201 85 211 88
229 48 235 58
84 67 218 79
182 61 190 76
253 47 255 92
11 65 128 69
136 35 151 70
211 85 217 90
151 54 239 76
74 38 205 88
74 83 87 87
82 36 167 73
94 47 144 55
98 5 230 50
217 11 241 65
1 3 41 79
89 31 209 34
200 77 252 92
90 52 175 73
138 2 235 14
160 51 190 72
242 57 244 68
167 27 212 59
196 3 217 65
38 79 219 83
40 68 228 77
161 42 227 84
127 91 130 91
14 74 89 87
211 65 249 73
128 22 139 42
82 90 232 92
118 75 181 78
81 24 151 59
34 59 247 75
113 54 200 66
80 37 211 69
65 46 232 72
218 66 232 82
251 71 255 75
167 15 253 61
211 72 232 92
194 84 199 85
201 64 211 92
248 11 248 72
27 36 112 67
140 27 181 55
188 83 248 85
251 58 254 89
95 81 145 81
205 88 233 88
145 80 240 90
248 1 251 5
230 74 241 87
84 62 210 68
175 34 175 58
151 41 251 85
202 79 220 81
114 1 220 55
248 23 251 71
42 86 105 86
201 53 245 57
81 63 251 67
24 51 151 67
4 55 59 61
17 81 149 92
65 27 136 46
209 44 250 64
198 51 255 90
18 36 245 83
135 57 139 59
216 39 232 70
47 69 126 74
78 31 190 46
177 63 191 89
148 88 158 91
237 76 251 85
173 16 218 29
224 53 232 66
250 25 250 68
107 90 225 91
70 47 192 59
158 60 225 75
218 55 228 74
35 76 127 87
50 4 121 9
168 70 248 76
44 90 98 91
235 19 244 72
221 18 232 60
197 32 218 74
227 20 234 45
78 56 165 75
86 1 181 65
143 65 195 82
189 57 221 92
76 88 234 88
30 87 161 90
74 60 182 66
146 91 243 91
58 47 81 73
246 27 250 57
42 82 218 82
163 31 220 73
8 4 133 52
54 75 102 88
176 58 236 81
237 62 240 83
23 78 83 84
147 45 240 51
240 84 252 89
246 88 254 91
130 39 244 40
120 57 205 83
229 42 229 66
160 3 230 15
246 21 255 78
80 8 210 31
192 63 247 84
116 3 227 65
127 35 226 37
89 31 153 57
183 56 184 74
121 66 157 66
210 3 233 17
116 55 211 76
88 8 187 48
126 1 130 65
40 69 222 85
115 33 143 90
86 46 180 63
107 88 197 90
5 28 239 43
235 11 254 87
220 27 239 79
151 33 227 71
139 8 235 49
132 88 195 91
218 83 240 87
15 92 103 92
78 81 105 92
71 7 143 52
214 7 245 69
233 87 237 91
154 62 169 77
238 72 245 73
190 29 192 41
156 59 233 63
207 50 217 69
185 76 216 89
179 21 227 56
66 17 108 31
42 27 176 66
183 16 189 32
223 53 236 73
243 53 251 66
147 66 158 92
155 54 225 60
66 72 170 91
146 49 154 90
115 64 152 68
137 81 170 81
129 74 131 89
25 33 140 76
2 58 228 79
232 24 241 66
56 41 138 64
109 59 221 71
148 37 244 60
50 78 255 83
73 8 229 55
49 40 130 71
109 41 217 77
65 62 108 72
173 80 194 85
142 68 150 87
14 53 100 86
36 8 103 80
193 61 204 76
9 57 106 89
7 92 160 92
105 17 188 56
157 92 218 92
208 40 242 47
70 17 99 77
243 43 249 63
217 79 221 83
14 57 15 92
231 67 238 88
199 33 201 83
233 38 247 86
180 78 205 88
7 60 66 65
219 38 231 63
100 14 162 21
210 79 214 79
11 33 73 54
233 89 247 89
87 45 163 48
224 47 226 83
251 3 254 30
186 5 218 20
22 15 229 59
16 88 167 90
79 70 201 91
125 18 200 53
13 22 125 76
157 46 253 57
55 77 117 83
146 9 153 30
138 58 170 58
159 40 175 84
247 12 254 25
89 68 163 83
24 72 130 92
215 24 219 79
175 67 222 84
7 86 174 86
192 38 232 58
128 62 139 71
45 52 205 74
242 2 246 55
232 84 240 92
32 72 37 91
60 45 228 46
100 47 140 47
25 47 109 85
85 11 135 57
121 17 164 85
230 92 241 92
83 1 239 61
43 11 227 78
156 62 196 70
24 45 174 58
219 83 224 86
228 38 234 63
77 49 225 80
117 35 246 47
144 56 205 64
82 65 84 84
239 30 248 51
50 84 92 87
51 91 67 92
154 24 184 89
250 88 255 88
3 51 196 89
60 65 81 91
146 61 202 62
189 59 254 74
107 63 129 77
171 2 210 67
133 52 161 54
58 11 101 92
22 11 80 66
87 7 225 61
140 31 142 41
238 82 248 86
28 26 184 34
58 46 141 88
215 27 254 52
39 89 127 92
219 84 252 87
70 75 108 81
5 28 113 45
207 18 249 71
66 82 93 88
52 7 186 31
233 41 250 75
65 24 113 33
35 90 202 92
209 12 233 35
229 32 233 63
19 85 147 85
255 7 255 12
211 50 212 76
52 53 139 73
106 1 202 42
96 20 177 29
164 35 165 47
186 27 193 50
203 87 254 88
28 24 200 91
55 43 245 67
87 87 211 88
235 39 255 53
171 54 212 66
209 63 232 91
180 15 196 50
118 69 131 77
126 42 158 52
225 21 225 87
150 80 186 84
238 55 245 55
192 73 237 80
202 1 214 17
42 67 145 82
112 27 236 32
181 16 248 83
184 61 186 74
87 4 100 61
133 16 241 18
255 81 255 92
234 53 236 85
18 25 110 47
120 28 205 65
116 47 210 59
135 82 206 89
38 34 81 71
32 48 97 55
108 57 108 81
107 54 115 64
138 29 250 59
53 16 170 73
17 55 128 59
123 65 220 79
49 59 78 61
25 15 44 19
173 46 180 74
239 64 244 81
84 9 199 76
48 85 87 91
131 55 146 88
40 13 252 40
74 79 112 88
170 86 222 91
145 19 152 48
250 4 254 36
83 18 141 43
214 77 243 78
107 7 203 10
4 7 27 18
233 5 240 50
243 73 248 73
133 1 246 61
117 66 226 78
18 27 145 62
123 48 190 92
137 12 139 58
104 15 168 88
170 45 192 71
247 75 255 87
159 47 160 90
171 10 254 81
60 21 155 50
81 35 186 88
196 38 198 92
148 32 229 76
202 60 218 72
31 5 99 30
23 22 156 65
205 50 214 82
35 87 123 90
243 9 251 11
39 88 124 91
169 34 203 57
46 6 84 55
52 62 165 73
70 22 181 87
240 81 242 90
187 51 255 71
222 63 233 72
92 31 248 92
48 59 114 62
90 10 223 15
102 15 140 47
175 86 229 88
140 33 254 68
31 5 87 58
117 9 128 25
57 47 165 71
16 12 49 43
123 69 131 78
73 11 124 68
117 91 226 92
252 82 255 86
137 2 191 6
251 6 251 90
50 75 118 77
26 16 76 49
95 74 185 81
212 87 221 88
96 84 252 90
4 50 45 55
92 50 144 74
27 31 101 66
97 11 115 86
127 49 145 85
249 14 254 91
227 63 242 72
91 42 102 69
197 26 216 32
29 56 64 67
98 67 213 86
5 80 83 80
86 71 149 90
226 5 255 58
55 90 71 90
246 68 247 72
200 24 231 66
242 53 247 72
65 83 140 85
253 66 255 86
26 23 102 67
82 74 204 87
111 89 201 92
103 39 202 87
250 68 251 86
44 32 128 60
14 43 231 53
210 16 214 78
40 29 135 36
41 53 174 53
23 67 109 72
131 6 218 65
173 10 184 14
58 82 96 92
2 14 246 27
173 75 174 91
67 52 169 78
106 12 240 36
150 61 255 89
72 71 248 71
146 5 240 11
48 19 86 23
58 60 211 67
93 54 215 83
145 41 254 74
187 80 242 81
64 86 77 92
86 91 147 92
69 21 200 56
200 46 240 72
184 91 229 91
81 46 185 54
30 75 33 85
233 60 235 68
68 19 240 59
238 8 249 41
64 23 168 26
222 3 237 26
225 8 239 68
33 55 101 87
86 19 166 38
98 13 181 79
61 23 170 64
252 74 252 80
227 19 248 27
117 43 130 48
1 38 86 86
7 88 108 90
14 24 202 75
55 58 145 84
37 44 221 66
137 8 154 26
243 12 255 49
176 14 232 21
65 14 127 75
95 5 233 89
250 39 250 52
34 21 46 61
91 7 221 24
198 55 200 64
27 19 138 37
216 59 217 87
53 79 244 90
173 55 236 67
55 40 130 63
123 86 208 90
35 82 137 82
134 35 205 90
100 51 218 86
219 7 246 26
210 91 224 91
23 58 203 69
192 90 218 90
195 14 206 17
36 21 43 21
67 79 79 90
64 73 206 75
200 26 201 72
241 14 250 57
228 41 250 84
123 38 194 59
156 61 158 80
105 91 117 91
23 91 186 91
3 28 234 81
214 10 247 18
81 25 213 70
6 33 116 39
45 47 200 75
205 70 233 73
226 9 226 18
193 28 196 81
228 89 235 91
222 2 241 63
17 52 80 62
140 70 146 83
254 66 255 83
193 46 213 84
99 51 175 76
40 50 218 51
3 24 36 90
91 12 200 42
184 62 235 65
173 51 231 71
129 22 187 65
135 41 255 57
162 32 237 57
82 88 247 91
94 44 188 71
238 13 254 68
175 84 200 90
67 80 147 86
165 72 215 87
82 81 157 89
60 8 108 82
107 51 135 70
216 34 224 46
94 24 135 52
68 81 102 88
75 6 86 19
65 59 193 84
120 61 172 85
48 64 109 75
67 19 76 82
188 13 208 78
146 26 163 81
167 58 248 92
104 81 113 92
16 72 203 92
118 15 122 20
96 20 233 65
78 90 252 90
55 30 141 49
152 18 228 18
111 3 136 73
95 68 109 73
176 87 184 90
232 76 233 82
149 59 190 81
163 79 235 86
86 4 235 75
160 65 191 74
148 67 254 82
154 12 203 62
164 15 193 16
148 11 168 43
121 42 240 74
1 32 42 80
144 84 230 90
1 6 221 7
116 46 218 47
40 24 229 25
82 57 172 69
94 53 131 72
30 84 57 87
68 78 108 85
60 78 94 86
48 22 203 51
208 25 221 28
186 81 240 85
133 24 217 27
83 85 185 86
243 54 248 66
241 56 247 61
152 33 246 75
205 69 253 81
206 8 227 13
38 11 190 73
106 65 253 86
160 12 184 59
212 92 213 92
178 59 204 67
195 41 251 44
25 90 65 92
120 26 156 32
101 13 155 80
148 47 235 55
154 17 163 46
250 89 252 90
81 42 171 58
67 8 144 16
246 34 253 67
59 16 179 47
151 47 184 55
249 3 255 16
183 29 217 49
6 41 138 83
190 90 250 92
253 63 255 79
113 68 131 92
103 2 180 50
253 30 255 72
246 9 249 58
146 40 251 89
248 34 249 36
141 30 163 31
66 29 143 33
52 89 249 91
178 51 227 69
124 54 250 62
198 60 216 64
106 17 255 23
187 85 220 92
119 63 217 91
63 44 68 60
17 72 20 91
183 43 204 66
159 58 250 70
142 41 146 43
161 8 235 43
153 29 158 77
87 41 165 65
10 60 128 65
124 14 238 31
241 39 241 68
20 51 76 81
210 79 211 85
63 51 231 54
66 16 184 24
172 63 202 87
28 42 173 73
143 55 237 83
69 67 114 88
170 29 217 91
254 7 254 8
110 47 213 82
72 54 144 66
27 6 68 74
206 90 218 92
134 30 236 83
244 10 252 74
219 83 236 83
225 20 246 72
253 75 253 81
163 44 240 73
108 25 241 64
228 67 247 76
67 55 125 78
170 89 223 91
191 49 203 70
171 83 182 91
224 29 243 75
48 50 81 72
11 21 241 27
129 5 147 18
201 24 240 69
244 43 245 69
21 60 57 79
117 79 219 90
173 25 208 88
44 71 59 87
135 49 232 81
47 10 175 40
196 58 251 73
68 25 250 59
61 52 169 62
184 73 231 92
160 92 174 92
187 87 193 90
21 34 134 55
87 12 154 55
126 76 221 84
110 75 196 88
62 88 94 88
83 33 177 76
150 62 196 81
230 32 236 69
13 87 59 88
204 31 243 75
106 72 233 75
172 60 232 85
67 37 152 49
8 78 55 84
20 78 57 83
151 31 191 39
105 50 175 82
66 56 228 70
154 30 195 75
156 76 174 87
151 2 227 63
252 1 254 65
190 29 192 80
158 11 229 51
74 40 224 90
209 38 241 73
202 63 203 82
63 32 177 32
174 60 189 76
61 37 91 39
226 50 230 59
47 14 226 64
244 15 252 86
245 50 249 65
213 27 235 52
249 16 250 65
159 31 217 56
55 3 136 22
237 70 254 86
222 36 243 73
208 59 249 59
17 8 165 17
62 57 96 76
151 35 192 92
33 30 167 82
60 66 65 85
243 48 254 64
171 38 205 62
232 27 249 49
102 67 118 87
40 17 237 84
67 50 117 75
148 85 180 85
131 83 163 85
171 29 253 36
115 84 146 90
238 28 241 43
158 92 246 92
91 53 108 81
143 92 196 92
248 61 255 75
167 46 194 85
239 29 251 32
122 21 160 59
181 34 191 34
197 18 225 24
198 51 229 68
114 22 159 23
118 10 218 44
38 2 197 17
63 67 221 92
230 46 244 57
179 8 221 61
204 38 208 63
122 27 182 55
195 4 223 26
86 3 176 82
226 60 242 83
60 16 159 67
69 58 249 89
7 22 50 78
135 52 255 86
171 62 204 85
194 13 235 75
132 9 226 15
34 47 190 61
174 27 219 89
132 34 248 34
238 65 246 66
47 91 194 91
50 87 107 89
16 70 244 71
22 32 146 58
144 80 184 88
1 73 167 79
247 81 247 88
79 65 141 69
222 63 252 74
139 40 193 42
175 66 188 80
63 3 93 78
58 86 173 91
66 37 85 52
87 16 220 84
174 1 234 51
152 57 250 92
90 42 109 70
13 14 104 22
217 10 253 88
20 22 116 80
37 40 85 65
190 79 221 82
59 26 69 60
64 65 176 91
96 55 185 83
117 61 139 69
227 10 254 82
115 55 174 75
128 81 231 84
171 77 253 92
195 51 213 91
29 90 176 90
8 75 114 76
25 60 126 83
127 55 153 88
18 43 77 51
208 73 252 86
130 91 161 92
61 85 152 90
92 13 194 64
222 53 232 69
14 42 151 56
242 76 246 86
