1
39 728 300000
29 116 38 617
7 600 11 727
35 326 36 696
15 717 31 725
17 96 20 261
13 491 30 564
30 364 37 669
37 303 39 712
29 367 35 716
29 682 32 686
26 228 31 327
32 126 35 648
3 656 21 725
4 397 6 512
13 639 27 715
3 171 6 379
28 254 33 439
9 527 30 547
33 679 34 679
27 190 34 450
2 680 16 699
24 488 27 489
7 420 30 598
13 97 39 614
8 312 26 689
12 121 29 483
32 647 34 653
19 493 27 666
16 639 21 667
10 147 33 701
32 409 33 431
36 146 37 386
27 205 27 263
27 416 39 678
33 388 38 605
24 129 35 529
3 117 20 119
6 407 19 509
21 425 37 550
1 597 25 661
1 166 20 577
18 370 30 688
25 727 39 727
6 548 14 569
2 714 12 714
1 339 36 384
18 121 19 162
7 458 7 661
12 266 32 567
26 593 35 609
3 151 38 609
10 526 23 642
34 247 38 662
37 655 39 728
16 451 23 669
37 425 39 568
5 409 29 632
5 461 20 535
16 629 38 698
37 477 39 578
9 723 24 726
2 107 4 431
2 22 10 252
10 651 21 663
36 364 37 603
12 276 39 374
2 311 16 682
5 291 33 457
35 366 35 684
21 544 34 693
16 194 17 504
24 39 24 96
35 434 39 538
21 536 27 727
26 135 27 676
16 80 33 702
4 137 21 270
11 397 22 473
35 712 35 723
11 622 28 677
24 59 24 512
3 504 11 612
16 117 36 503
3 146 17 342
29 123 30 586
3 483 9 631
4 439 25 647
38 254 39 589
32 704 38 720
10 365 39 644
11 135 33 155
19 275 33 351
18 244 37 477
7 352 28 357
22 263 36 492
27 641 37 727
3 16 35 500
1 502 5 546
25 623 29 708
34 450 35 615
35 260 35 626
36 502 36 638
26 177 33 314
28 63 28 341
13 603 31 707
10 67 21 633
8 413 35 521
21 136 27 261
17 516 29 569
36 181 38 188
29 12 33 224
23 622 39 649
24 521 26 672
22 589 37 623
6 351 6 681
13 468 32 498
36 443 38 686
10 283 19 375
4 176 20 503
30 280 39 500
11 603 35 681
5 146 8 542
13 407 13 640
27 582 31 587
3 66 10 379
29 474 33 497
25 197 35 557
15 101 30 679
38 40 38 420
36 700 38 709
18 372 38 537
8 558 38 617
11 688 30 708
8 602 25 634
16 156 31 339
25 627 38 686
28 81 31 327
35 11 39 654
8 623 30 698
28 685 28 693
11 549 39 581
8 1 33 473
35 709 39 709
1 428 30 487
22 332 38 360
14 438 31 668
15 647 23 653
13 722 26 722
14 641 37 685
14 401 23 462
21 174 33 715
11 463 39 664
28 252 34 472
33 149 36 361
11 492 20 601
11 637 31 648
3 341 39 590
37 81 39 210
6 337 24 641
20 429 36 496
38 590 38 709
10 464 20 524
2 62 15 378
11 591 35 660
2 328 6 631
24 450 39 636
37 653 38 713
23 245 33 421
4 484 24 710
10 704 18 718
28 542 33 677
2 239 18 648
15 386 20 660
38 203 39 621
34 418 38 468
6 7 31 401
17 373 38 662
27 380 30 477
10 51 17 657
33 157 37 262
20 132 34 608
23 436 37 640
29 209 33 358
34 51 36 58
6 537 10 665
17 700 38 710
24 190 32 359
33 410 39 599
17 501 22 528
4 237 4 648
18 465 21 490
38 162 38 166
36 345 38 671
34 137 38 540
12 221 13 360
33 517 38 572
24 69 24 615
15 383 22 385
38 723 38 726
10 339 34 365
25 500 32 550
32 282 38 548
4 690 34 708
20 222 26 367
7 165 14 205
19 393 37 605
22 365 32 415
27 55 30 296
17 66 32 356
18 39 35 142
33 541 35 631
2 198 34 446
13 516 34 611
9 708 38 725
30 73 37 559
19 460 30 603
29 139 37 592
14 672 16 725
33 4 37 445
36 588 39 639
24 674 24 691
31 534 39 671
16 359 19 712
37 700 38 714
38 192 39 614
9 38 30 452
14 617 23 622
17 288 19 479
22 47 32 360
16 721 38 722
30 141 39 360
10 143 16 447
15 280 35 329
10 544 25 552
16 115 27 454
18 594 22 668
27 44 39 120
39 157 39 697
3 341 25 657
33 539 35 569
30 284 37 474
34 447 38 668
18 427 18 668
18 67 35 669
26 489 36 596
13 96 35 557
21 270 23 523
11 194 39 588
20 667 22 710
10 394 11 625
3 440 21 585
9 410 35 667
23 300 33 649
21 572 35 670
22 537 28 599
31 564 35 712
14 269 17 446
15 497 34 631
18 314 37 588
33 616 36 707
20 415 33 539
5 344 13 392
27 149 32 384
19 351 37 625
12 690 33 713
7 356 12 681
23 58 26 194
2 587 4 693
11 177 17 513
22 557 27 665
21 122 37 413
29 685 33 714
17 443 20 456
1 492 19 614
38 247 38 283
26 469 39 535
3 202 3 448
37 394 37 416
23 584 25 611
16 693 20 706
34 87 38 292
14 192 26 400
8 569 23 703
15 574 15 627
22 235 30 415
13 695 32 704
22 56 22 561
19 440 32 596
12 7 24 555
7 392 16 507
21 552 26 605
16 717 18 723
18 595 37 702
6 301 33 444
24 537 35 652
37 213 39 685
31 425 38 559
18 45 24 233
27 309 35 367
1 186 30 408
22 690 28 708
9 474 22 573
8 228 23 348
21 468 22 617
17 695 35 714
5 502 19 727
29 487 32 694
7 637 35 687
24 521 29 671
6 465 35 625
22 80 26 444
1 445 11 632
24 1 32 346
7 403 16 581
21 158 34 473
4 319 25 481
21 647 24 721
10 487 29 576
30 157 32 220
5 305 38 669
30 269 31 269
3 53 39 131
35 387 35 572
11 582 16 722
16 4 22 717
8 206 20 571
33 355 36 457
37 407 37 657
4 373 8 521
7 675 11 692
11 645 31 657
37 69 38 305
6 297 17 420
2 229 35 554
39 443 39 458
22 584 34 635
15 465 33 576
11 77 24 583
25 221 31 543
38 537 38 604
1 149 28 357
14 652 30 722
39 716 39 728
3 162 18 200
6 559 15 565
21 628 24 671
7 457 30 642
20 332 33 338
19 208 30 447
31 292 39 430
18 614 36 637
27 119 39 340
39 489 39 520
5 535 13 684
17 331 32 356
24 157 30 293
22 243 38 703
35 380 39 618
11 122 16 671
27 175 39 683
31 662 34 712
21 390 39 712
8 122 20 426
30 205 37 207
34 589 37 624
18 164 23 335
9 543 20 649
24 264 32 605
34 623 34 672
27 273 36 661
37 687 39 728
1 147 21 358
38 678 39 716
9 541 29 580
24 101 39 143
36 532 37 632
11 443 24 627
19 465 22 666
17 521 39 572
1 583 22 646
3 534 15 557
21 438 38 475
12 484 27 707
29 571 29 656
37 74 39 247
15 709 19 726
27 168 32 713
6 145 15 655
5 14 13 665
26 431 34 654
17 341 21 410
3 219 25 371
18 4 27 35
24 254 35 489
15 717 24 726
18 562 25 657
3 261 23 492
14 601 32 650
39 319 39 468
32 214 39 708
12 586 26 588
10 698 23 727
32 199 32 651
33 145 34 545
9 83 25 157
17 467 23 727
34 195 37 532
20 59 30 650
17 539 28 623
11 243 11 633
39 134 39 323
21 310 21 555
34 321 35 473
39 517 39 623
34 296 35 477
33 179 38 562
33 631 35 701
35 193 38 410
12 402 38 481
18 506 32 544
4 182 17 333
24 687 26 704
39 78 39 151
20 493 22 497
6 719 24 724
27 578 32 658
14 20 32 642
13 372 16 426
23 187 31 362
30 410 34 540
16 285 36 461
21 385 24 453
27 506 35 536
16 224 27 352
13 11 21 528
8 500 33 710
38 694 39 715
24 37 37 635
35 54 36 575
39 167 39 324
30 272 38 602
38 299 39 303
7 527 7 727
18 203 24 523
11 433 19 699
7 137 26 693
8 544 12 627
28 360 30 674
36 130 36 556
36 25 39 402
24 97 36 396
27 480 32 728
27 172 35 306
30 21 35 42
10 563 14 576
35 243 35 725
2 39 14 524
22 260 33 567
38 728 38 728
22 339 33 426
33 525 39 716
6 657 6 726
22 216 23 420
35 25 37 647
8 527 26 638
38 627 39 652
23 628 31 692
19 453 39 529
18 470 18 596
10 309 36 430
24 198 38 519
21 96 39 644
4 499 7 642
31 231 37 236
11 46 25 566
20 237 28 342
12 294 33 694
7 362 37 630
10 285 19 395
36 355 39 513
36 170 37 244
28 543 38 645
28 493 39 706
22 43 31 408
35 134 36 348
7 215 31 273
14 126 19 417
9 167 28 214
36 308 37 427
28 339 28 429
23 449 23 490
4 431 35 587
31 677 34 707
14 212 14 329
22 632 38 651
35 550 37 589
4 73 39 487
10 67 16 618
26 387 30 708
23 698 31 727
17 283 38 307
6 154 35 218
11 403 19 569
19 543 27 587
25 658 37 681
33 368 36 560
16 642 16 698
1 371 16 396
5 56 23 579
39 56 39 553
4 40 38 471
1 130 3 324
20 174 39 183
5 625 29 694
37 646 38 679
11 603 32 664
5 213 38 255
11 150 11 487
23 6 31 447
1 215 18 309
9 214 10 548
8 431 38 480
2 416 31 575
12 601 21 726
26 81 33 368
17 133 34 710
20 589 30 696
18 471 36 474
14 25 33 36
10 329 31 385
36 518 37 633
28 477 30 678
22 293 34 342
31 620 38 629
32 453 37 551
23 10 38 20
31 167 38 720
6 311 16 455
17 651 33 655
8 567 15 569
39 591 39 604
6 283 20 497
9 319 30 568
39 374 39 471
17 288 23 716
8 593 14 705
6 332 19 670
15 680 26 725
7 553 39 557
38 154 38 472
25 722 35 723
3 373 34 668
6 621 34 645
35 128 35 587
28 411 38 692
36 87 36 363
18 331 37 343
33 18 36 181
28 591 37 652
6 478 14 645
38 525 38 545
11 275 20 335
9 79 14 598
7 476 17 608
23 643 35 687
1 602 19 721
22 140 36 577
39 658 39 674
14 616 34 686
38 386 38 611
28 576 31 677
7 72 16 685
35 587 36 596
9 643 35 659
15 172 39 289
29 327 34 665
37 655 38 705
17 54 30 453
18 79 39 585
24 226 31 333
10 579 25 667
11 547 14 566
1 596 38 714
19 591 24 655
18 241 20 547
8 493 21 538
25 219 38 273
20 322 27 586
16 113 28 643
17 205 30 679
4 422 12 580
27 554 36 643
14 254 39 301
13 242 39 489
26 308 38 633
29 664 34 722
38 15 38 246
35 414 36 625
30 697 34 705
11 255 25 562
22 702 25 703
6 210 20 324
5 211 16 686
34 301 34 721
1 205 1 319
36 8 36 616
1 117 27 201
33 686 37 715
8 706 26 719
32 63 35 726
7 383 30 671
5 680 21 712
22 433 25 570
17 218 17 239
33 139 37 218
34 111 38 118
24 666 31 694
8 400 10 675
30 352 32 438
32 538 36 629
18 317 28 659
18 292 22 508
28 601 29 700
27 643 28 674
20 108 26 349
20 558 28 636
23 263 39 432
31 282 31 406
18 32 36 637
34 391 34 533
6 450 35 472
38 233 39 726
30 586 38 622
13 96 13 329
38 67 38 157
19 496 19 506
6 307 26 595
35 170 38 683
35 659 36 684
2 689 28 690
9 579 13 600
17 222 33 359
16 300 31 721
11 540 17 580
12 276 34 500
29 221 36 305
38 598 38 673
28 355 28 403
23 584 35 694
30 168 34 252
22 603 35 629
9 703 10 712
2 357 9 687
7 600 34 694
35 186 36 229
26 720 29 726
17 223 31 440
33 103 33 342
3 462 16 650
17 16 38 483
12 94 38 130
1 132 39 532
2 648 29 659
25 560 31 636
23 402 34 454
8 386 14 579
22 656 38 698
6 624 14 683
37 318 38 355
22 721 23 724
19 135 39 674
21 297 24 579
2 425 31 676
13 137 22 208
11 358 16 446
1 509 2 633
19 245 38 455
1 149 16 315
38 295 38 338
25 565 32 640
22 154 30 577
20 141 35 561
30 18 35 726
33 57 34 702
7 387 38 634
9 26 33 315
29 408 39 714
7 35 24 298
13 23 31 723
30 653 35 698
9 683 35 698
26 564 32 681
26 369 26 536
6 695 18 696
28 331 28 526
9 468 27 577
25 304 39 402
39 673 39 717
31 297 32 415
39 644 39 711
15 390 20 549
32 549 39 618
26 511 34 641
24 206 28 387
9 395 35 720
30 138 35 206
25 325 37 685
20 547 26 667
4 490 15 586
28 346 37 351
12 468 16 579
13 707 30 723
31 242 35 549
35 647 36 694
33 566 36 605
25 8 33 92
26 534 34 670
11 328 11 660
14 323 27 571
6 715 9 721
16 381 16 520
7 360 7 468
5 708 34 723
31 444 34 485
31 256 32 578
29 231 32 713
11 27 35 532
35 645 39 724
28 434 39 612
30 566 36 711
22 240 27 446
9 526 31 685
10 667 28 724
3 694 21 723
23 100 35 301
2 377 19 457
16 627 31 633
23 551 38 659
1 713 13 727
26 614 26 652
23 428 31 587
20 397 33 612
27 175 30 521
16 7 28 700
2 271 13 315
32 558 32 725
29 575 33 646
30 541 38 720
3 245 7 362
7 404 34 642
33 451 37 600
39 560 39 705
34 711 35 725
11 288 23 676
36 323 39 428
31 337 39 422
25 645 33 726
25 524 33 590
26 240 39 668
23 339 39 394
9 226 36 561
38 391 38 494
23 268 29 611
37 237 38 249
7 565 29 616
9 43 22 665
20 159 24 345
16 64 39 402
37 560 39 702
18 250 20 435
5 586 13 673
35 686 36 727
35 212 38 241
2 644 4 694
1 663 24 708
22 632 34 647
20 393 33 686
26 193 30 290
20 566 35 674
23 150 25 474
17 378 17 713
7 564 20 696
12 576 20 594
17 249 31 313
20 446 35 662
7 21 39 575
27 38 39 592
33 212 35 529
18 223 33 501
4 445 34 537
36 34 37 556
26 246 26 632
8 534 19 705
10 469 15 543
14 157 18 520
14 472 26 699
36 236 37 350
11 374 37 571
23 470 23 502
26 668 35 682
34 321 36 634
1 290 15 515
19 456 37 600
13 3 30 236
2 712 26 713
6 688 16 696
24 243 34 392
8 349 22 420
25 24 30 664
5 626 24 654
20 305 35 528
33 268 36 437
22 355 22 720
5 426 26 492
33 466 35 555
32 496 34 589
28 458 39 638
34 639 34 641
20 367 30 652
2 43 12 718
8 598 28 659
16 324 16 636
16 633 18 677
11 318 38 419
23 71 35 404
10 425 36 567
23 426 36 507
15 465 18 592
29 560 31 568
28 574 28 728
35 82 36 595
28 717 31 728
16 64 24 206
21 286 38 540
37 107 39 329
36 701 37 725
18 633 28 703
36 121 39 185
6 173 14 440
9 592 38 722
16 44 33 94
34 720 37 724
31 321 34 569
4 127 28 380
1 330 16 443
19 308 31 633
30 656 38 726
3 516 17 528
29 163 33 712
34 270 37 606
29 372 37 588
23 512 23 551
5 458 36 458
14 496 17 723
7 381 14 483
15 531 30 640
24 422 39 494
26 569 33 616
30 133 31 370
6 182 11 527
24 217 27 422
24 227 38 466
12 244 25 457
37 164 37 696
28 676 28 682
2 552 29 647
33 43 39 609
1 572 37 641
36 103 36 335
23 15 28 46
5 227 33 406
33 591 35 616
31 597 31 688
20 83 38 595
12 382 13 717
4 423 29 614
25 445 39 581
11 548 35 675
38 180 39 326
32 293 36 333
14 441 34 511
31 706 35 723
10 551 26 672
25 145 32 615
8 682 36 687
9 552 15 556
14 511 39 615
13 125 29 386
11 297 15 380
28 510 32 622
24 509 39 653
34 321 39 587
37 103 39 174
30 405 32 504
15 722 20 723
12 439 14 526
25 108 38 687
1 694 30 716
3 56 10 725
15 312 24 596
33 19 37 653
15 691 22 708
27 191 36 293
14 316 20 526
2 371 10 573
28 507 28 556
12 288 36 561
9 396 14 587
16 118 22 396
16 16 25 370
30 293 38 583
22 507 25 626
30 701 33 728
3 100 24 445
14 702 39 709
4 343 30 396
32 680 37 704
3 110 38 530
3 77 11 165
34 516 34 654
8 562 31 632
26 577 35 693
1 617 17 621
26 113 33 174
20 346 21 597
19 700 38 705
30 598 33 623
7 47 11 433
29 698 35 718
12 322 38 571
37 650 38 669
22 608 26 652
1 507 38 586
39 299 39 408
28 584 34 658
30 453 34 664
14 246 39 312
30 120 37 445
36 544 39 574
15 6 29 674
38 235 39 519
12 498 37 667
3 51 36 107
34 405 35 516
15 381 22 409
32 226 32 502
36 603 39 720
15 363 28 370
32 611 39 685
14 217 24 425
23 320 39 397
14 216 32 231
38 639 39 687
22 368 38 703
35 235 39 554
34 261 38 382
30 370 38 449
7 728 11 728
1 358 34 502
18 413 20 723
25 405 25 542
37 483 39 712
23 161 38 189
12 694 25 704
3 280 34 665
3 624 31 672
12 445 20 466
38 252 38 274
27 374 29 480
3 721 15 726
19 204 38 640
29 686 32 717
3 214 33 495
1 144 5 168
6 686 19 725
26 685 31 690
39 338 39 423
1 693 1 709
20 28 26 115
15 155 19 617
22 619 23 693
29 472 31 557
24 296 30 587
6 649 29 692
31 674 39 728
17 220 36 481
29 602 34 717
3 727 7 727
27 327 39 549
21 73 22 526
1 531 1 586
13 39 33 336
38 108 38 274
8 56 26 290
2 549 29 619
37 553 39 605
23 195 25 287
18 530 28 621
38 296 38 573
15 399 30 684
12 171 30 687
12 448 33 536
25 509 29 615
26 202 35 257
29 198 29 474
24 3 37 616
5 526 30 637
6 570 37 679
32 12 35 88
39 365 39 594
31 235 37 391
11 425 26 720
4 128 27 359
25 485 33 668
27 517 34 726
39 319 39 674
4 81 27 293
23 454 27 708
18 62 24 122
39 14 39 411
19 369 36 703
30 527 31 540
33 166 33 483
37 358 37 430
19 689 26 721
13 107 13 286
10 150 27 664
27 137 30 280
38 418 39 474
15 369 29 684
24 655 30 722
4 136 20 518
7 509 10 607
36 372 39 683
37 515 39 642
35 707 37 719
16 330 37 622
5 412 38 491
4 83 13 255
10 36 28 295
10 259 18 378
21 314 27 503
3 270 27 339
2 403 4 505
15 1 16 76
5 583 24 712
34 39 39 330
2 658 38 703
25 477 28 718
2 684 19 696
14 558 31 587
17 281 17 709
6 640 14 669
7 242 21 636
33 509 37 525
11 602 23 625
25 99 29 648
8 226 35 428
28 196 34 484
18 142 29 630
17 358 26 689
37 446 37 721
4 564 10 637
13 149 32 232
27 92 39 233
31 77 33 573
10 727 18 728
39 1 39 14
9 36 35 485
1 249 19 386
7 605 20 627
21 506 23 694
35 512 35 651
6 140 11 460
25 639 27 657
8 66 37 469
34 400 39 626
10 366 29 725
3 110 19 534
26 162 34 168
33 551 39 664
3 503 23 674
5 444 9 463
20 34 32 446
26 548 27 633
30 274 37 710
3 609 3 666
25 12 36 149
7 681 10 716
1 15 23 57
13 479 20 491
16 536 36 539
38 160 38 183
7 383 20 540
39 550 39 728
30 416 36 637
27 511 37 647
5 635 7 672
28 215 36 322
28 212 29 406
32 194 38 516
37 556 37 714
18 411 36 556
28 486 28 726
14 185 19 336
33 163 35 422
17 412 24 462
28 95 38 546
20 12 30 85
3 169 4 337
25 498 37 666
31 263 35 362
28 445 39 702
20 240 23 406
19 207 24 213
22 696 38 711
27 261 35 365
32 223 39 485
19 251 22 489
8 10 38 146
21 397 24 723
3 536 34 634
9 47 36 363
27 559 28 627
23 710 24 723
12 493 34 699
7 388 26 490
1 167 18 619
14 456 36 495
8 190 35 320
23 212 34 433
16 588 22 618
39 222 39 524
14 219 19 521
2 15 24 437
39 671 39 721
17 159 34 471
28 719 28 727
21 95 22 493
22 464 31 715
14 445 21 483
3 314 35 569
24 275 27 651
23 201 25 382
18 305 27 310
31 237 31 399
5 383 23 385
15 50 23 69
31 643 31 654
8 417 18 617
22 673 38 678
36 557 36 725
21 118 33 208
8 663 19 715
26 148 30 361
26 171 34 317
27 689 34 715
17 392 19 709
37 584 38 607
39 92 39 259
34 94 34 474
4 517 17 626
1 502 18 648
2 361 33 555
15 270 38 532
12 296 38 385
10 664 22 694
20 293 29 596
20 570 25 657
31 688 33 700
9 190 12 677
33 398 37 546
22 379 38 588
33 408 37 707
36 666 38 674
8 664 30 705
34 289 39 487
32 79 39 484
6 3 21 83
12 242 28 533
15 390 26 686
13 456 29 583
38 212 38 708
38 165 39 598
21 724 26 728
26 3 30 418
22 558 36 586
3 68 19 375
3 257 4 685
31 400 37 664
8 209 38 726
35 165 38 603
19 281 35 552
32 506 32 570
3 134 27 439
37 236 37 386
5 484 27 584
2 393 29 611
7 670 27 689
24 55 28 311
25 122 30 392
12 382 34 428
18 499 24 527
38 610 38 612
15 701 29 714
3 50 27 328
4 5 19 695
31 156 34 539
23 535 33 561
24 103 27 172
3 325 4 436
18 518 39 609
18 374 25 505
35 684 39 684
3 101 18 423
18 251 32 649
31 174 32 395
28 331 38 604
9 341 13 345
11 217 28 235
6 279 9 309
8 126 12 366
10 494 25 645
32 348 36 458
7 441 23 562
25 476 34 670
35 362 35 384
3 171 35 543
26 278 39 612
17 96 36 237
28 561 37 700
9 655 25 664
31 423 34 697
14 153 24 155
20 60 29 233
33 330 39 542
30 93 30 540
16 306 31 310
39 269 39 561
20 109 27 179
6 473 25 699
25 643 32 697
31 404 33 497
2 104 9 185
16 19 21 104
20 685 36 715
5 122 8 428
22 69 31 452
2 70 10 533
16 529 37 685
31 1 37 447
16 580 22 596
36 177 37 250
38 624 38 682
39 489 39 522
30 615 32 629
36 6 38 646
17 27 39 495
13 235 32 563
23 135 28 351
32 534 35 672
28 475 34 567
39 121 39 462
14 588 23 649
7 146 22 158
6 313 14 428
19 123 27 485
25 248 27 722
30 170 38 623
12 39 39 305
29 498 39 662
12 491 19 607
8 240 15 393
37 572 39 680
16 8 38 681
38 431 38 700
3 198 29 411
3 67 23 657
3 60 22 363
17 292 25 631
21 571 23 571
31 187 32 442
12 50 16 184
18 404 36 499
23 104 27 313
13 39 32 183
28 720 33 721
33 192 34 415
7 560 38 622
24 223 35 332
37 257 37 356
17 88 22 532
37 674 38 685
37 404 39 679
19 574 19 620
13 558 35 670
39 185 39 315
23 471 23 477
18 478 31 703
21 330 34 456
37 348 39 437
24 312 24 668
26 484 26 484
13 526 38 617
29 717 38 720
23 211 29 214
1 400 14 568
25 2 29 174
25 333 25 335
23 614 25 657
39 436 39 525
2 176 22 252
27 364 27 642
36 379 38 703
27 280 37 441
22 377 28 402
6 205 26 455
12 163 19 428
30 229 32 697
18 501 18 715
36 87 39 428
2 672 12 685
23 221 27 285
7 726 19 726
3 108 19 440
15 201 36 563
4 263 34 334
12 524 17 535
18 677 21 685
3 233 25 515
23 167 31 237
17 545 39 578
37 43 37 524
32 727 39 727
24 19 25 22
37 190 38 572
22 598 39 674
15 630 39 696
29 614 36 634
30 251 33 373
4 569 16 620
21 478 24 504
7 296 15 517
28 402 31 498
10 323 32 642
2 703 35 711
18 467 27 578
34 467 39 498
32 622 35 699
39 588 39 706
32 271 39 682
20 56 36 113
5 179 16 303
1 229 9 486
24 637 29 658
22 561 28 568
8 451 35 538
3 212 16 318
37 414 38 511
8 456 34 494
14 318 35 587
20 648 32 677
37 436 39 469
28 134 33 291
6 134 18 461
28 163 30 406
36 327 39 367
4 179 13 539
11 29 12 508
2 694 6 716
34 449 39 603
35 401 37 634
2 330 37 594
23 715 34 724
22 146 25 717
16 216 36 354
27 599 33 599
17 25 22 365
20 395 39 618
29 634 33 725
23 60 31 299
25 203 38 346
7 613 19 708
16 287 20 719
10 260 20 629
29 696 30 721
34 562 36 714
29 289 30 313
22 398 22 628
11 35 18 108
36 98 38 528
9 321 36 393
4 716 21 721
5 604 39 727
24 335 34 549
22 511 26 676
29 47 37 178
15 396 35 555
20 472 30 677
37 461 37 549
28 608 39 651
16 12 37 377
12 408 17 440
1 427 29 508
5 488 6 693
14 205 37 722
24 512 38 690
19 307 35 465
29 607 30 725
36 136 38 269
38 584 39 640
36 118 37 178
26 112 26 518
11 46 15 343
6 321 7 468
33 420 33 637
3 474 11 509
3 216 21 499
28 508 33 650
4 607 16 728
12 79 13 680
32 719 36 726
29 547 29 568
28 87 35 719
27 551 29 581
6 413 9 512
37 390 37 449
26 190 30 395
22 645 39 685
11 297 23 605
25 238 32 256
25 260 38 605
1 313 32 657
12 358 28 461
14 285 16 434
3 291 21 443
20 467 32 680
21 716 34 724
3 443 26 514
28 644 33 714
34 493 39 600
30 643 33 670
4 82 24 248
30 343 33 391
18 208 22 728
37 462 38 467
25 633 26 700
9 421 25 515
30 245 39 285
20 573 32 626
39 259 39 280
21 9 27 703
26 380 35 426
8 417 36 460
35 89 35 258
16 442 38 665
13 712 18 719
19 411 37 702
32 371 36 667
25 593 28 675
38 632 38 675
10 212 17 659
17 130 20 426
5 280 21 645
17 6 19 311
16 621 27 634
5 583 32 644
15 688 28 727
24 403 28 714
13 407 32 563
9 460 20 559
24 465 30 510
1 416 16 449
9 404 17 485
32 137 39 214
17 557 30 709
22 477 38 600
29 315 29 554
36 607 39 671
18 268 34 637
31 445 33 564
25 639 34 708
2 320 27 598
17 664 20 698
18 727 20 727
10 183 35 461
35 700 36 700
25 625 35 710
1 613 1 619
13 206 37 570
21 68 36 413
15 225 17 444
9 144 28 374
31 460 37 641
9 674 17 674
30 481 33 531
37 568 38 675
21 394 38 573
20 358 29 700
6 121 22 705
17 464 17 646
10 336 13 478
6 329 10 444
37 459 38 507
9 511 22 719
6 497 27 644
17 517 21 668
33 703 33 716
23 359 31 421
4 677 15 682
37 26 38 495
37 639 38 703
35 497 39 715
6 14 39 438
39 481 39 595
21 340 35 724
10 534 30 713
9 355 36 582
33 692 39 700
24 606 25 642
37 399 39 453
31 126 33 286
7 723 16 727
3 519 20 607
34 60 34 283
19 640 26 671
26 183 34 437
28 111 31 467
30 696 37 704
31 3 33 51
1 121 35 395
3 32 10 95
37 50 39 215
35 102 38 716
39 571 39 723
34 594 37 608
36 212 36 233
31 508 38 705
3 294 26 454
8 39 25 369
13 719 34 727
33 405 38 682
39 129 39 242
31 56 33 292
21 547 31 571
36 489 36 594
35 527 35 613
39 461 39 700
26 675 33 697
7 523 35 581
33 584 39 672
18 344 24 629
14 230 20 718
11 491 18 599
27 662 39 725
35 705 38 712
30 534 31 717
32 362 32 452
11 641 30 692
36 578 36 710
35 524 38 703
16 521 36 524
14 394 26 422
38 364 39 707
16 49 36 513
30 33 36 705
32 251 35 683
38 111 38 555
2 382 33 416
17 44 30 712
23 700 35 700
33 700 37 717
39 259 39 476
11 569 18 703
38 694 39 700
31 669 35 727
19 18 20 243
37 210 37 376
35 242 36 627
15 275 35 722
4 572 8 630
14 297 31 548
31 170 38 174
5 535 22 638
9 234 24 489
19 189 20 305
14 391 14 601
29 25 39 444
18 261 37 623
33 681 33 688
39 360 39 581
21 410 34 708
30 214 39 525
17 77 26 144
1 224 29 314
14 372 16 418
39 613 39 687
26 457 36 620
38 591 38 724
29 432 37 688
26 444 30 705
34 168 38 225
20 71 38 220
20 486 22 591
31 564 38 653
17 34 34 352
15 55 18 194
18 248 20 254
36 510 37 666
20 240 35 674
10 131 32 686
17 462 37 640
31 371 31 395
32 11 36 137
1 673 15 683
29 426 31 635
30 571 38 597
33 276 37 337
11 436 31 508
39 621 39 713
16 105 25 593
24 477 30 555
34 580 39 713
20 279 25 719
5 636 5 697
5 469 31 685
35 123 36 187
22 10 22 116
28 422 35 568
3 262 14 263
21 664 28 719
30 62 32 93
5 552 30 566
15 474 26 574
21 359 25 648
30 69 33 334
36 347 38 579
21 592 36 690
5 182 35 333
31 224 32 298
12 719 20 728
26 163 28 632
36 712 39 715
13 271 38 440
27 222 35 723
24 707 34 725
31 437 31 665
28 699 30 714
38 666 39 690
7 344 33 591
29 558 37 693
25 286 33 303
22 218 39 298
16 61 22 123
9 373 13 385
16 169 37 709
16 487 23 686
20 562 26 607
13 602 34 676
23 708 38 726
22 356 37 518
34 488 35 527
15 239 16 247
39 425 39 448
10 113 39 619
9 568 10 673
7 636 35 704
14 161 20 696
7 470 7 680
19 387 25 514
4 130 9 303
27 564 36 723
16 61 20 510
27 323 37 626
37 314 39 459
7 396 12 686
32 279 38 656
39 551 39 641
32 686 38 692
30 601 35 691
2 653 9 667
39 1 39 30
27 566 34 698
30 429 33 454
38 23 39 106
9 507 36 618
8 235 22 367
7 40 13 338
16 632 32 704
27 685 35 718
8 719 12 728
38 236 39 268
5 559 15 611
10 15 12 592
34 570 34 725
24 34 31 335
19 22 35 361
18 52 33 292
14 678 39 704
17 722 22 728
39 358 39 420
28 476 36 501
31 402 33 551
22 502 38 589
24 136 33 669
23 320 26 619
27 169 31 598
14 62 14 234
16 677 34 712
1 585 17 645
24 492 28 714
10 92 20 328
8 693 28 705
4 304 15 534
8 226 31 429
23 296 37 610
8 402 21 414
6 694 34 720
33 686 36 721
30 580 30 662
29 501 32 648
27 452 29 638
32 265 36 505
17 33 20 272
2 455 26 563
13 635 35 638
33 699 38 700
28 311 32 340
22 409 29 662
5 708 8 726
13 269 35 438
22 256 28 299
21 164 37 332
2 465 25 473
14 64 37 312
12 4 36 436
30 376 31 390
17 481 36 574
8 70 18 624
32 701 32 716
32 111 39 644
29 415 30 622
11 351 26 689
12 595 17 611
17 194 28 351
31 131 38 675
14 60 18 144
8 585 30 654
